CourseId,ProfName,Quarter,CRN
RUS 004,Jekaterina Galmant,202410,47063
RUS 101A,Liliana Avramenko,202410,47070
RUS 102,Jekaterina Galmant,202410,47071
RUS 141,The Staff,202410,49602
SOC 001,Tina Fitzgerald,202403,54761
SOC 001,The Staff,202410,47327
SOC 002,David Kyle,202401,41469
SOC 002,Rebecca Van Stokkum,202403,54770
SOC 002,Rebecca Van Stokkum,202410,47341
SOC 003,Charlotte Siggins,202401,41475
SOC 003,Rebecca Van Stokkum,202403,54776
SOC 003,Rebecca Van Stokkum,202410,47347
SOC 004,Cetin Ozdemir,202401,41481
SOC 004,Ariana Valle,202403,54784
SOC 005,David McCourt,202401,41485
SOC 005,David Kyle,202410,47353
SOC 007,Bruce Haynes,202401,41489
SOC 011,Brian Halpin,202401,41490
SOC 011,Courtney Caviness,202410,49903
SOC 012Y,Donald Williams,202401,41492
SOC 012Y,Azra Jahanitabesh,202403,54793
SOC 012Y,The Staff,202410,47358
SOC 046,Brian Halpin,202401,41496
SOC 046,Christopher Lawrence,202403,54802
SOC 046,The Staff,202410,47366
SOC 056,Tina Fitzgerald,202401,41500
SOC 056,Xiaoling Shu,202403,54806
SOC 056,The Staff,202410,47370
SOC 100,David McCourt,202401,41527
SOC 100,Brian Halpin,202403,54827
SOC 100,Brian Halpin,202410,47384
SOC 104,Ariana Valle,202401,44785
SOC 125,David Orzechowicz,202401,41532
SOC 125,Maxine Craig,202410,47388
SOC 130,Maxine Craig,202401,41533
SOC 130,Roy Taggueg,202403,54833
SOC 131,Rebecca Van Stokkum,202401,41534
SOC 132,Joss Greene,202401,41535
SOC 132,Rowan Haus,202403,56734
SOC 133,Courtney Caviness,202401,44800
SOC 135,Courtney Caviness,202401,41536
SOC 135,Courtney Caviness,202403,54837
SOC 135,The Staff,202410,47392
SOC 140,Kim Shauman,202401,44803
SOC 140,Kim Shauman,202410,47394
SOC 150,Veronica Lerma,202401,44806
SOC 150,Joss Greene,202403,54840
SOC 152,Rebecca Van Stokkum,202401,41539
SOC 152,Charlotte Siggins,202410,47397
SOC 156,Charlotte Siggins,202401,41540
SOC 162,Joshua Mason,202401,45218
SOC 162,Ming-Cheng Lo,202410,47401
SOC 170,Erin Hamilton,202401,41542
SOC 171,Yael Teff-Seker,202401,41543
SOC 171,Cigdem Sagir Mason,202403,54848
SOC 171,Yael Teff-Seker,202410,49866
SOC 172,Veronica Lerma,202401,41544
SOC 178,Ryken Grattet,202401,41546
SOC 180A,Thomas (Tom) Beamish,202401,41547
SOC 195,Joss Greene,202401,41582
SOC 195,Veronica Lerma,202403,54878
SOC 225,Laura Grindstaff,202401,44809
SOC 295,Stephanie Mudge,202401,41680
SOC 295,Erin Hamilton,202403,54974
SOC 295,Laura Grindstaff,202410,47527
SOC 390A,Brian Halpin,202401,41714
SPA 001,Claudia Sanchez-Gutierrez,202401,41717
SPA 001,Claudia Sanchez-Gutierrez,202403,55011
SPA 001,Claudia Sanchez-Gutierrez,202410,47567
SPA 001Y,Claudia Sanchez-Gutierrez,202401,41722
SPA 001Y,Claudia Sanchez-Gutierrez,202403,55017
SPA 001Y,Claudia Sanchez-Gutierrez,202410,47574
SPA 002,Claudia Sanchez-Gutierrez,202401,41724
SPA 002,Claudia Sanchez-Gutierrez,202403,55019
SPA 002,Claudia Sanchez-Gutierrez,202410,47577
SPA 002V,Claudia Sanchez-Gutierrez,202401,41732
SPA 002V,Claudia Sanchez-Gutierrez,202403,56762
SPA 002V,Claudia Sanchez-Gutierrez,202410,47582
SPA 002Y,Claudia Sanchez-Gutierrez,202401,41733
SPA 002Y,Claudia Sanchez-Gutierrez,202403,55026
SPA 002Y,Claudia Sanchez-Gutierrez,202410,47584
SPA 003,Claudia Sanchez-Gutierrez,202401,41735
SPA 003,Claudia Sanchez-Gutierrez,202403,55027
SPA 003,Claudia Sanchez-Gutierrez,202410,47586
SPA 003V,Claudia Sanchez-Gutierrez,202401,41741
SPA 003V,Claudia Sanchez-Gutierrez,202403,56855
SPA 003V,Claudia Sanchez-Gutierrez,202410,47591
SPA 003Y,Claudia Sanchez-Gutierrez,202401,41743
SPA 003Y,Claudia Sanchez-Gutierrez,202403,55037
SPA 003Y,Claudia Sanchez-Gutierrez,202410,47592
SPA 021,Travis Bradley,202401,44537
SPA 021,Travis Bradley,202403,55039
SPA 021,Travis Bradley,202410,47594
SPA 021V,Travis Bradley,202401,41746
SPA 022,Travis Bradley,202401,41748
SPA 022,Travis Bradley,202403,55041
SPA 022,Travis Bradley,202410,47598
SSC 102,Sanjai Parikh,202401,42096
SSC 111,Jorge Mazza Rodrigues,202401,42097
STS 016,Marie Mcdonald,202401,42784
STS 100,Kayleigh Perkov,202401,42804
STS 101,Joseph Dumit,202401,42805
STS 101,Joseph Dumit,202410,49931
STS 109,Andres Barragan,202401,44947
STS 109,Damien Caillaud,202403,57335
STS 114,Joseph Dumit,202401,42806
STS 115,Carl Stahmer,202401,45390
STS 122,Andres Barragan,202401,44948
STS 140,Robert Echeverria,202401,44949
STS 165,Marie Mcdonald,202401,45214
STS 172,Patrick Lemieux,202401,45268
STS 173,Colin Milburn,202401,45348
STS 173,Colin Milburn,202410,49927
STS 205,Finn Brunton,202401,44950
SAS 070A,John Harada,202403,57497
SAS 110,Jay Rosenheim,202403,57270
SOC 006,Ester Apesoa-Varano,202403,56727
SOC 006,Ester Apesoa-Varano,202410,49857
SOC 025,Elizabeth Boylan,202403,56729
SOC 106,Xiaoling Shu,202403,54829
SOC 106,Kim Shauman,202410,49861
SOC 120,Robert Faris,202403,54831
SOC 122,Robert Faris,202403,56733
SOC 124,Irina Chukhray,202403,57263
SOC 124,Jacob Hibel,202410,49863
SOC 126,Courtney Caviness,202403,54832
SOC 126,Courtney Caviness,202410,47389
SOC 145A,Eddy U,202403,56735
SOC 151,Charlotte Siggins,202403,54841
UWP 001V,The Staff,202410,48530
STA 032,Amy Kim,202403,55424
UWP 104D,The Staff,202410,48833
WMS 025,Amina Mama,202410,49585
STS 195,Carl Stahmer,202403,57503
ECN 200B,Andres Mauricio Carvajal Escobar,202401,21481
UWP 001,Chloe Crull,202403,55843
UWP 102O,Catherine Hatzakos,202403,56749
COM 053C,Jocelyn Sharlet,202410,49698
UWP 001,The Staff,202410,48510
SOC 151,Charlotte Siggins,202410,47396
TCS 175,Julie Wyman,202401,42942
STA 035C,Ricardo Masini,202403,55426
STA 013Y,The Staff,202410,48084
PHY 007A,Samantha Abbott,202401,36923
SPA 279,Emily Vazquez Enriquez,202401,44522
SPA 100,Charles Oriel,202401,44424
UWP 104FV,Jane Beal,202401,45365
UWP 007,The Staff,202410,48540
SSC 100,Maria Lazcano Larkin,202410,47936
BIS 010,Sean Collins,202401,15527
STA 130A,Miles Lopes,202410,48132
UWP 104FV,Theresa Walsh,202403,57390
UWP 102G,Andrea Ross,202403,55991
UWP 102K,The Staff,202410,48800
UWP 102A,The Staff,202410,48781
STS 032,Gerardo Con Diaz,202410,48273
UWP 104B,Lisa-Jane Klotz,202403,56017
STA 160,Fushing Hsieh,202403,55486
SOC 155,Ryken Grattet,202403,54842
STA 108,Nina Dörnemann,202403,55458
UWP 102J,Sean Mcdonnell,202401,43376
CHN 109G,Michelle Yeh,202403,56723
IAD 010,Amanda Crump,202410,35590
UWP 007V,Erika I-Tremblay,202401,43182
UWP 104T,Erika Strandjord,202403,56048
VEN 270,Dario Cantu,202401,45455
ECS 271,Muhao Chen,202403,57016
UWP 104FY,Lisa Sperber,202401,43416
WFC 122,Mikaela Provost,202403,56423
GER 390B,Kirsten Harjes,202401,27036
UWP 012,Carl Whithaus,202403,55922
STA 100,Maxime Pouokam,202403,55433
UWP 007M,Anne Whitaker,202401,43162
CHN 116,Chengzhi Chu,202403,35153
UWP 021,The Staff,202410,48605
UWP 011,The Staff,202410,48598
VEN 125L,Jean-Xavier Guinard,202403,56139
TTP 224,Jesus Barajas,202401,45103
STA 103,Michael Bissell,202401,42634
UWP 001A,The Staff,202410,48527
UWP 102E,The Staff,202410,48789
UWP 104F,Pamela Chisum,202403,56034
CDM 002,Finn Brunton,202410,24338
VEN 215,Hildegarde Heymann,202410,49117
SPA 150N,Leopoldo Bernucci,202401,41781
ANS 002,Elizabeth Maga,202403,30952
WMS 137,Christoph Hanssmann,202403,56626
CHE 228C,Susan Kauzlarich,202410,25359
VEN 290,Dario Cantu,202403,56195
TTP 290C,The Staff,202410,48452
STA 141B,Peter Kramlinger,202401,42666
UWP 104FY,Lisa Sperber,202403,56044
UWP 104J,Alison Moore,202403,56047
UWP 271,Dana Ferris,202403,57402
WFC 130,Lucia Gonzalez,202401,44003
BIS 060,Leslie Peek,202403,33226
HIS 161,Charles Walker,202401,44399
STS 040A,Colin Johnson,202410,48281
STA 222,The Staff,202410,48184
UWP 007Y,Amy Goodman-Bide,202401,43184
UWP 225,The Staff,202410,48952
UWP 101V,Joseph Horton,202403,55962
WMS 060,Sarah Thompson,202403,56625
HIS 016,Marie Mcdonald,202401,45028
SPA 153,Ana Peluffo,202403,57324
VEN 270,Dario Cantu,202403,57136
SPA 170,Robert Irwin,202403,55079
UWP 049,Kendon Kurzer,202401,44544
SPA 031,Agustina Carando,202410,47608
HIS 072A,Karen Gettelman,202401,27759
VEN 135,Ron Runnebaum,202403,56141
UWP 104A,Theodore Geier,202403,55996
WMS 170,Rana Jaleel,202403,56627
STA 131A,Krishnakumar Balasubramanian,202401,42654
STS 130B,Melissa Wills,202410,49933
SPA 215,Claudia Sanchez-Gutierrez,202403,56814
SOC 164,Drew Halfmann,202410,47403
STA 137,Xiucai Ding,202410,48138
SOC 288,Eddy U,202403,54973
SOC 001,Roy Taggueg,202401,41457
VEN 126L,Runnebaum/Howe,202401,43709
UWP 226,Janet Lane,202403,56092
ANS 049G,Lee Pettey,202410,21083
STA 138,Andrew Farris,202410,48140
UWP 102B,The Staff,202410,48782
STA 135,Xiaodong Li,202401,42658
UWP 022,The Staff,202410,48613
UWP 226,Danielle Schmidli,202401,43569
UWP 101Y,The Staff,202410,48774
UWP 001Y,Rosette Simityan,202401,44541
STS 010,Kayleigh Perkov,202403,57411
SPA 170,The Staff,202410,47644
STS 176,Tom Lin,202403,57378
MGV 223V,Gary Katzenstein,202410,38794
VEN 101B,Elisabeth Forrestel,202401,43705
TTP 201,Alan Jenn,202403,55710
STA 142A,Krishnakumar Balasubramanian,202401,42670
WFC 010,Brian Todd,202410,49320
SOC 163,Erin Hamilton,202410,47402
STS 001,Finn Brunton,202410,48247
STA 131B,Hang Zhou,202403,55466
UWP 104E,Donald Meisenheimer,202401,43405
STA 104,Andrew Farris,202401,42640
COM 392,Cheri Ross,202410,26638
STA 235C,Alexander Soshnikov,202403,57508
NPB 173,Timothy Hanks,202403,49181
WFC 168,Eric Post,202401,44025
ABG 255,Dietmar Kueltz,202403,30043
VEN 125,Jean-Xavier Guinard,202403,56137
TTP 282,Susan Handy,202410,48438
STS 136,Daniel Stolzenberg,202403,57284
UWP 112A,Angela Morris,202401,43427
ECN 235B,Athanasios Geromichalos,202401,45059
SOC 157,Yael Teff-Seker,202403,57276
CHE 226,Bronte Charette,202410,25358
SSC 107,Majdi Abou Najm,202410,50091
SPA 167,Emily Vazquez Enriquez,202401,44518
STS 151,Colin Johnson,202403,55617
HIS 141,Adam Zientek,202401,27941
BIS 023B,Titus Brown,202401,15536
SPA 024,Travis Bradley,202403,55048
STA 142B,Wolfgang Polonik,202403,55480
VEN 128L,Ben Montpetit,202401,43711
UWP 104A,Theodore Geier,202401,43378
VEN 110,Megan Bartlett,202401,43706
WMS 020,Sarah Thompson,202401,44261
HIN 002,Shagufta Fatema,202401,27677
CHN 101,Benjamin Fong,202403,57342
UWP 104AY,Sylvia Morales,202403,56014
ANS 049F,Anne Todgham,202401,11172
STA 108,The Staff,202410,48127
BIS 010,Changil Hwang,202403,33212
SOC 164,Drew Halfmann,202403,54847
UWP 102O,The Staff,202410,48802
ANS 021,Lee Pettey,202403,30976
ANS 108,Amy Mclean,202401,11396
ANS 049B,Lee Pettey,202410,21052
REL 200A,Lynna Dhanani,202410,49610
SPA 207,Travis Bradley,202401,44520
STA 206,Jie Peng,202410,48181
SPA 023,Travis Bradley,202401,41751
STA 135,Xiucai Ding,202403,55470
UWP 390,Daniel Melzer,202403,56110
CHN 113,Jiao Li,202403,35151
SPA 224,Daniela Gutierrez-Flores,202403,56819
SPA 141,Robert Newcomb,202403,56817
STA 142A,Mina Karzand,202403,57055
STA 130A,Can Le,202401,42650
UWP 001V,Heather Ringo,202401,43138
STA 250,Jie Peng,202410,49896
UWP 104T,The Staff,202410,48858
ANS 049J,Lee Pettey,202410,21095
IAD 200N,Amanda Crump,202410,35629
HIS 007B,Charles Walker,202401,27689
UWP 001Y,The Staff,202410,48534
STS 130B,Melissa Wills,202403,57283
WFC 110,Douglas Kelt,202403,56420
SPA 110,Charles Oriel,202403,55066
ECN 140,Katherine Eriksson,202410,29102
STA 130B,Andrew Farris,202403,55462
SOC 185,Drew Halfmann,202403,54849
STA 100,David Lang,202401,42620
UWP 001Y,Grace Hayes,202403,55868
UWP 101,Nathaniel Williams,202401,43332
UWP 102B,Brenda Rinard,202401,43362
SPA 032,Agustina Carando,202401,41758
VEN 123,The Staff,202410,49057
UWP 104C,The Staff,202410,48829
SPA 175,Michael Lazzara,202401,44519
WFC 125,Daniel Karp,202410,50052
STS 110,Gerardo Con Diaz,202403,57282
COM 166B,Timothy Parrish,202410,49700
STA 104,Maxime Pouokam,202403,55452
UWP 101,Sasha Abramsky,202403,55939
TTP 210,The Staff,202410,48436
SSC 112,Maria Lazcano Larkin,202403,55308
WMS 189,Ava Kim,202401,44263
ECS 240,Aditya Thakur,202403,57015
ANS 103,Lee/Mench,202403,56811
SPA 031,Agustina Carando,202401,41757
UWP 111C,Katharine Rodger,202403,56051
STS 102,Carrie Alexander,202403,57428
HIS 004A,Austin Powell,202401,44429
STA 141C,Nina Dörnemann,202401,42668
ANS 112,Ermias Kebreab,202403,31071
PHY 007A,Armela Keqi,202410,43204
STA 141B,The Staff,202410,48146
SOC 139,David Kyle,202410,47393
GRK 002NT,Carey Seal,202401,27325
SPA 133N,Charles Oriel,202403,56815
UWP 022,Kathleen Caslin,202401,43208
BIS 060,Leslie Peek,202401,15538
UWP 391,Elaine McCollom,202401,43673
WFC 120,Andrew Rypel,202410,49371
PHY 007A,Dina Zhabinskaya,202403,51049
UWP 012,Andersen/Elliott,202401,43203
WMS 104,Beenash Jafri,202401,44204
SPA 023,Travis Bradley,202403,55045
UWP 112A,Rebekka Andersen,202403,56052
SPA 142,Diana Aramburu,202410,47638
UWP 102H,Agnes Stark,202403,55992
UWP 102O,Catherine Hatzakos,202401,44548
UWP 104T,Sarah Faye,202401,43421
VEN 124L,The Staff,202410,49063
SAS 109,Diana Davis,202410,47299
ANS 049D,Russ Hovey,202403,31002
STA 144,Christiana Drake,202403,55482
SPA 142,Cristina Martinez-Carazo,202401,44516
UWP 007M,The Staff,202410,48560
STA 141A,Sebastian Kühnert,202403,55474
SPA 111N,Travis Bradley,202403,55067
UWP 101Y,Wrye Sententia,202403,55969
ANS 049F,Russ Hovey,202403,31005
VEN 114,David Mills,202403,57204
HIS 142A,Claire Aubin,202401,45045
UWP 007,Cynthia Davis,202401,43144
SOC 153,Rowan Haus,202403,56937
STA 035B,Spencer Frei,202401,42607
STA 207,Shizhe Chen,202401,42710
UWP 104F,Karma Waltonen,202401,43411
UWP 110,Marit Macarthur,202401,45435
UWP 120,Erika Strandjord,202401,44555
UWP 001A,Jeremy Freeman,202401,43134
STA 103,The Staff,202410,48115
TTP 281,Susan Handy,202410,48437
VEN 101A,Luis Diaz Garcia,202410,49053
CHE 168,Toney/Miller,202410,25029
UWP 391,The Staff,202410,49025
UWP 104J,Alison Bright,202401,43420
STA 138,Lingfei Cui,202401,42662
STS 001,Andres Barragan,202403,55600
STA 141A,Shizhe Chen,202401,42664
UWP 392,The Staff,202410,49027
ECN 215B,Ashish Shenoy,202401,44845
SPA 123,Ana Peluffo,202401,45006
STA 235A,Can Le,202410,48187
MAT 128A,The Staff,202410,36990
SOC 201,Ester Apesoa-Varano,202410,49905
ECS 222A,Yelena Frid,202403,38978
WFC 110L,Douglas Kelt,202403,56421
ANG 185,Andrea Schreier,202403,30917
SOC 176,Tom Lin,202403,57377
WFC 141,Robert Furrow,202403,56427
HYD 245,Monier/Lubell,202410,35495
MAT 128A,Korana Burke,202401,30753
WFC 050,Robert Furrow,202401,43978
VEN 170,David Block,202403,56142
STS 250,Timothy Lenoir,202410,49935
WFC 136,John Eadie,202401,44010
UWP 102K,Brenda Rinard,202403,55995
UWP 104J,The Staff,202410,48857
SPA 023,Travis Bradley,202410,47601
BIS 060,Leslie Peek,202410,23843
STA 106,The Staff,202410,48123
CHE 211A,Lee-Ping Wang,202410,25356
UWP 012,The Staff,202410,48601
VEN 127L,Ljepovic/Montpetit,202403,56140
STA 250,Spencer Frei,202401,42716
HYD 241,Andre Daccache,202410,35494
UWP 102G,Melissa Bender,202401,43373
VEN 003,Zoran Ljepovic,202403,56116
ANS 049G,Anne Todgham,202401,11174
CHI 182,The Staff,202403,35054
SPA 274,Ana Peluffo,202403,55143
VEN 140,Ron Runnebaum,202403,57134
HYD 144,Thomas Harter,202410,35433
UWP 102J,Andrew Jones,202403,55994
UWP 102H,The Staff,202410,48796
TTP 220,Susan Handy,202403,55711
ECS 178,Julian Panetta,202403,57013
STS 002Y,Daniel Stolzenberg,202410,48249
STS 011,Gerardo Con Diaz,202403,55601
SPA 168,Emily Vazquez Enriquez,202403,55077
MHI 289F,Nicholas Anderson,202401,32994
ENL 287,Akua Banful,202403,56639
HIS 009C,Kyu Kim,202401,27698
UWP 225,Janet Lane,202401,43566
STA 106,Sebastian Kühnert,202403,55454
UWP 112A,The Staff,202410,48865
UWP 001V,Heather Ringo,202403,55864
REL 210C,Eva Mroczek,202401,44214
HYD 254Y,Gregory Pasternack,202410,35496
PHY 001B,Anirudha Menon,202401,36922
HIN 022,Poonam Chauhan,202401,27680
STA 243,Krishnakumar Balasubramanian,202403,55541
VEN 123L,The Staff,202410,49059
SSC 109,William Horwath,202403,55306
ECN 230B,Monica Singhal,202401,21486
UWP 048,The Staff,202410,48633
ECN 140,Takuya Ura,202401,21344
ECN 171,Katheryn Russ,202401,44356
HEB 022,Itay Eisinger,202401,27668
HIS 133,Daniel Stolzenberg,202401,44402
WMS 145,Amina Mama,202410,49586
SOC 293,The Staff,202410,49907
TTP 223,Susan Cayar,202403,57014
STA 235B,Janko Gravner,202401,42715
SPA 178A,Agustina Carando,202401,44531
TTP 211,Alan Jenn,202401,42943
PHY 001B,Patricia Boeshaar,202403,51048
VEN 190X,Diaz Garcia/Bartlett,202403,56143
UWP 048,Ann Michaels,202403,55929
UWP 102F,Pamela Chisum,202403,55990
SPA 114N,Agustina Carando,202401,44842
WMS 160,Amina Mama,202401,44262
STA 032,Amy Kim,202401,42605
STA 131B,Nina Dörnemann,202401,42656
STA 106,Maxime Pouokam,202401,42642
STA 130B,Bala Rajaratnam,202401,42652
MGV 223V,Gary Katzenstein,202403,48080
UWP 111A,The Staff,202410,48864
STS 040B,Colin Johnson,202403,57286
UWP 104C,Stephen Magagnini,202403,56019
ANS 106,Cassandra Tucker,202401,11394
STS 200,Colin Milburn,202410,48317
SPA 157,Robert Newcomb,202403,56818
UWP 101Y,Matthew Oliver,202401,43353
FRE 119B,Carmen Mayer,202403,57071
MHI 202,Mark Carroll,202401,32991
CHE 245,Michael Toney,202410,25363
SOC 153,Rowan Haus,202410,49864
ANS 049D,Lee Pettey,202410,21077
SPA 390,Eugenia Magnolia Da Silva Fernandes,202410,47746
COM 255,Sheldon Lu,202410,26546
SPA 033,Agustina Carando,202403,55051
STA 013,The Staff,202410,48067
UWP 007Y,Mikenna Modesto,202410,48581
UWP 102E,Katie Evans,202401,43368
SOC 157,Yael Teff-Seker,202410,49865
SPA 171,Carol Hess,202401,41785
SSC 120,Rebecca Lybrand,202403,55312
UWP 104E,Donald Meisenheimer,202403,56028
WMS 189,Beenash Jafri,202410,49664
STA 013,David Lang,202403,55408
SPA 032,Agustina Carando,202403,55050
STA 131C,Christiana Drake,202403,55468
STA 013,JoAnna Whitener,202401,42589
ECN 200E,Athanasios Geromichalos,202401,21482
STA 209,Mina Karzand,202410,48182
UWP 049,The Staff,202410,48634
STA 141C,Xiao Hui Tai,202403,55478
UWP 104FY,The Staff,202410,48851
UWP 102G,The Staff,202410,48795
BIS 015L,Joel Ledford,202401,15534
ECS 162,Daryl Posnett,202403,57012
STA 160,Xiao Hui Tai,202410,48148
BIS 027A,Leighton Izu,202401,15537
SPA 159,Diana Aramburu,202410,47640
WFC 010,Nann Fangue,202403,56389
MHI 289E,Nicholas Anderson,202401,32993
ANS 049G,Russ Hovey,202403,31007
UWP 007,Cynthia Davis,202403,55872
WMS 060,Beenash Jafri,202410,49665
CHN 101,The Staff,202410,25924
ANS 049B,Russ Hovey,202403,30977
ANS 049H,Lee Pettey,202410,21088
UWP 001,Aaron Halverson,202401,43117
UWP 111B,Sasha Abramsky,202401,44558
SOC 185,Drew Halfmann,202410,47406
SPA 100,The Staff,202410,47629
HUM 010D,Claire Goldstein,202410,50021
STA 137,Xiucai Ding,202401,42660
SPA 139,Diana Aramburu,202401,44515
UWP 104AV,Miles Miniaci,202403,57388
VMB 254,Pinkerton/Van Winkle,202401,43873
STS 012,Gerardo Con Diaz,202410,48262
CHE 233,Dean Tantillo,202410,25360
STA 137,Xiucai Ding,202403,55472
UWP 102C,Jillian Azevedo,202401,43367
ECS 174,Hamed Pirsiavash,202403,38845
ANS 104,Kristina Horback,202403,31064
SOC 188,Xiaoling Shu,202410,47407
WMS 182,Amina Mama,202401,44206
HIS 012,Andres Resendez,202401,27719
STS 112,Emily Merchant,202403,55606
CHE 215,Davide Donadio,202410,25357
CHI 182,Martha Gonzales,202410,25808
HYD 201A,Peter Hernes,202410,35493
UWP 104A,The Staff,202410,48803
HIS 146B,Edward Dickinson,202401,44401
UWP 102E,Donald Meisenheimer,202403,55985
SOC 159,Brian Halpin,202403,54845
STA 035C,The Staff,202410,50094
WFC 111,John Eadie,202410,49367
SPA 274,Robert Newcomb,202410,47714
UWP 104B,Lisa-Jane Klotz,202401,43392
CHN 003BL,I-Chia Lee,202403,35127
SSC 118,Anthony O'geen,202403,55309
TTP 281,Yueyue Fan,202401,42944
UWP 104F,The Staff,202410,48841
ABI 050C,Attardo/Chiu,202403,30169
STA 141B,Duncan Temple Lang,202403,55476
STA 035A,Amy Kim,202401,44772
GRK 113,John Rundin,202401,44839
HIS 013,Decker/Materson,202401,44456
UWP 110,Rebekka Andersen,202403,57392
SPA 224,Diana Aramburu,202401,41847
CHN 114,Yuming He,202403,35152
SPA 116,Claudia Sanchez-Gutierrez,202403,56813
IAD 160,Thomas Gradziel,202410,50036
SPA 033,Agustina Carando,202410,47610
MGV 224V,Hsu/Stajkovic,202403,48081
STA 208,Wolfgang Polonik,202403,55535
SPA 130,Daniela Gutierrez-Flores,202410,47636
SPA 144,Cristina Martinez-Carazo,202401,45155
SPA 151,Leopoldo Bernucci,202403,55075
UWP 101,The Staff,202410,48752
STS 032,Andres Barragan,202403,57280
UWP 102K,Nancy Pearsall,202401,43377
CHE 238,Peter Beal,202410,25361
UWP 106,Dana Ferris,202401,43423
NPB 143,Brie Tripp,202403,56655
SPA 024,Travis Bradley,202401,41754
SOC 160,Thomas (Tom) Beamish,202410,47400
UWP 104D,Kelly Crosby,202403,56023
SPA 024,Travis Bradley,202410,47605
STA 260,Fushing Hsieh,202403,55543
STA 103,Michael Bissell,202403,55446
STA 035B,Jairo Fuquene Patino,202403,57053
ECS 161,Gabriel Simmons,202403,38842
STA 101,Amy Kim,202403,55445
WFC 134L,Brian Todd,202401,44008
ECN 142,Takuya Ura,202401,44354
VEN 126,Runnebaum/Howe,202401,43708
CHE 155,Lee-Ping Wang,202410,25028
STA 141A,The Staff,202410,48142
VEN 101C,Megan Bartlett,202403,56134
STS 176,Finn Brunton,202410,48292
STS 110,The Staff,202410,49932
UWP 104AY,The Staff,202410,48818
UWP 104I,Cassie Hemstrom,202403,56046
UWP 225,Janet Lane,202403,56089
UWP 102L,The Staff,202410,48801
STA 138,Lingfei Cui,202403,57054
STA 035A,Xiao Hui Tai,202410,48088
CHN 114,Mark Halperin,202410,25926
UWP 104AV,Carolyn Gubala,202401,45266
VEN 124,The Staff,202410,49061
STA 200B,Can Le,202401,42709
WFC 151,Dirk Van Vuren,202410,49378
SPA 022V,Travis Bradley,202403,55043
SOC 230,Maxine Craig,202403,56938
HEB 002,Itay Eisinger,202401,27667
UWP 104B,The Staff,202410,48824
STA 390,Jie Peng,202410,48240
BIS 101,Marina Ellefson,202401,15557
CHN 122V,Binbin Yang,202403,56725
VEN 128,Ben Montpetit,202401,43710
ECS 193B,Christopher Nitta,202403,38857
STA 131A,Mina Karzand,202403,55464
VEN 003,Zoran Ljepovic,202401,43687
STA 145,Jairo Fuquene Patino,202403,55484
STS 150,Emily Merchant,202403,57285
UWP 102B,Russ Carpenter,202403,55979
STS 129,Joseph Dumit,202403,55609
SOC 242A,Eddy U,202410,49906
UWP 102H,Agnes Stark,202401,43374
STA 220,Peter Kramlinger,202401,42711
ANS 049I,Lee Pettey,202410,21091
ANS 049H,Russ Hovey,202403,31012
STA 221,The Staff,202410,48183
UWP 106,Jessica Gray,202410,48860
STA 200A,Mina Karzand,202410,48180
SPA 131N,Charles Oriel,202401,44512
UWP 104AY,Shannah Lester,202401,43389
NPB 163,Ditterich/Chen,202403,49178
ANS 100,Anne Todgham,202403,31063
ANS 049I,Russ Hovey,202403,31015
ANG 107,The Staff,202410,20979
UWP 007V,The Staff,202410,48577
WFC 120L,Andrew Rypel,202410,49372
SPA 174,Robert Irwin,202410,47646
GRK 002,Valentina Popescu,202401,27324
VEN 118,Dario Cantu,202410,49056
STA 108,Maxime Pouokam,202401,42646
ANS 049J,Russ Hovey,202403,31017
WFC 111L,John Eadie,202410,49368
SPA 177,Robert Irwin,202403,55081
STA 224,Shuai Chen,202403,55537
UWP 102C,The Staff,202410,48787
SOC 118,Brian Halpin,202410,47387
BIS 101,Susan Lott,202403,33255
CHE 201,Jesus Velazquez Mojica,202410,25355
STA 131A,Miles Lopes,202410,48134
UWP 102J,The Staff,202410,48798
UWP 001A,Jeremy Freeman,202403,55860
UWP 007M,Anne Whitaker,202403,55892
ANS 104,Tucker/Lee,202410,21143
UWP 101V,Theresa Walsh,202401,43347
STA 200C,Lingfei Cui,202403,55534
ANG 107,Hao Cheng,202403,30912
TTP 281,Alan Jenn,202403,55712
ECN 140,Oscar Jorda,202403,57355
WFC 154,Daniel Karp,202401,44013
CHN 006,I-Chia Lee,202403,35128
STS 051,Colin Webster,202410,50145
VEN 217,Mason Earles,202401,45346
STS 102,Joseph Dumit,202410,49936
CHE 131,Jared Shaw,202410,25026
UWP 104E,The Staff,202410,48836
UWP 101V,The Staff,202410,48771
UWP 007Y,Danielle Schmidli,202403,55906
WFC 134,Brian Todd,202401,44007
UWP 104D,Daina Collins,202401,43399
STA 135,Ricardo Masini,202410,48136
UWP 104C,Stephen Magagnini,202401,43395
MGV 224V,Greta Hsu,202401,32949
STA 223,Hans-Georg Mueller,202401,42712
PLS 021V,Sellu/Bailey,202410,44204
WFC 155,Justine Smith,202410,49384
SPA 113,Travis Bradley,202401,44532
PHY 001A,Joseph Mitchell,202410,43203
NPB 143,Brie Tripp,202410,40252
PHY 007B,Armela Keqi,202401,36967
VEN 290,Andrew McElrone,202410,49118
STA 104,Christiana Drake,202410,48121
